Time,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,421198,,
and,10,,500,,514,,550,,755,,2065,,2075,,760.01,,760.02,,760.05,,760.1,,775.01,,775.02,,775.05,,775.1,,
Date,Rainfall (mm),,Wind Dir. (Deg.),,Av wind Speed m/s,,Baro Pressure (hPa),,Global Rad(W/Sq.M.),,Air Temperature,,Relative Humidity(%),,Soil Moist01 (%),,Soil Moist02 (%),,Soil Moist05 (%),,Soil Moist10 (%),,Soil Temperature01,,Soil Temperature02,,Soil Temperature05,,Soil Temperature10,,
Date and time,Total,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Mean,Quality,Comments
27/04/2017 0:00,0.2,130,194.05,130,1.359,130,909.8,130,164.5,130,4.95,130,78.8,130,18.1,130,17,130,22.3,130,29.6,130,12.76,130,13.55,130,15.94,130,17.5,130, 
28/04/2017 0:00,0,130,146.63,130,0.91,130,914.4,130,200.2,130,7.37,130,71.6,130,17,130,16.5,130,22.4,130,29.1,130,12.32,130,12.94,130,15.52,130,17.38,130, 
29/04/2017 0:00,0,130,154.93,130,1.086,130,914.4,130,189.9,130,8.55,130,81.3,130,16.1,130,16.2,130,22.5,130,28.5,130,12.48,130,12.92,130,15.14,130,17.19,130, 
30/04/2017 0:00,0.2,130,151.36,130,1.078,130,914.8,130,186.6,130,10.1,130,78,130,15.1,130,16.2,130,22.5,130,27.9,130,12.79,130,13.09,130,14.94,130,16.96,130, 
1/05/2017 0:00,0,130,236.18,130,2.129,130,912.4,130,172.1,130,10.56,130,75.4,130,14.9,130,16.4,130,22.6,130,27.5,130,12.73,130,13.1,130,14.84,130,16.72,130, 
2/05/2017 0:00,0,130,202.03,130,1.454,130,912.5,130,169.4,130,10.11,130,75.1,130,14.6,130,16.8,130,22.6,130,27.3,130,12.86,130,13.14,130,14.7,130,16.53,130, 
3/05/2017 0:00,0,130,130.43,130,1.3,130,917.5,130,146.5,130,7.29,130,78.8,130,14.2,130,17,130,22.6,130,27,130,12.17,130,12.71,130,14.56,130,16.39,130, 
4/05/2017 0:00,0,130,135.94,130,1.211,130,921.1,130,128.7,130,8.92,130,82.7,130,13.6,130,17.5,130,22.7,130,26.7,130,12.06,130,12.45,130,14.25,130,16.24,130, 
5/05/2017 0:00,0.2,130,191.85,130,1.359,130,921.3,130,145.4,130,9.66,130,83,130,14,130,17.7,130,22.7,130,26.4,130,12.16,130,12.5,130,14.11,130,16.12,130, 
6/05/2017 0:00,1.2,130,231.73,130,1.98,130,918.3,130,114.2,130,10.61,130,82.2,130,14.1,130,18.2,130,22.8,130,26.1,130,11.99,130,12.45,130,14.06,130,15.99,130, 
7/05/2017 0:00,0,130,195.3,130,1.414,130,917.7,130,190.6,130,7.59,130,62.7,130,14,130,17.9,130,22.8,130,26,130,11.82,130,12.38,130,13.93,130,15.84,130, 
8/05/2017 0:00,0.2,130,156.69,130,1.107,130,918,130,187.6,130,5.16,130,68.4,130,14.3,130,18.4,130,22.8,130,25.9,130,10.6,130,11.52,130,13.66,130,15.73,130, 
9/05/2017 0:00,0,130,166.06,130,1.222,130,917.4,130,184,130,7.45,130,72,130,13.5,130,18.3,130,23,130,25.8,130,10.66,130,11.28,130,13.45,130,15.56,130, 
10/05/2017 0:00,0.2,130,149.71,130,0.958,130,916.9,130,175.3,130,7.84,130,74,130,13.2,130,18.1,130,23,130,25.7,130,10.91,130,11.41,130,13.37,130,15.45,130, 
11/05/2017 0:00,0,130,152.88,130,0.867,130,916.7,130,170,130,8.88,130,69.3,130,13.1,130,18,130,23.3,130,25.6,130,10.88,130,11.34,130,13.34,130,15.34,130, 
12/05/2017 0:00,0,130,149.73,130,1.097,130,917.5,130,136.5,130,8.74,130,78.4,130,12.9,130,18,130,23.5,130,25.5,130,10.89,130,11.4,130,13.3,130,15.22,130, 
13/05/2017 0:00,0,130,179.18,130,0.977,130,916.1,130,70.3,130,10.28,130,83.9,130,13.1,130,18,130,23.8,130,25.5,130,11.42,130,11.72,130,13.28,130,15.16,130, 
14/05/2017 0:00,0,130,180.65,130,1.181,130,913.5,130,137.5,130,10.09,130,80.1,130,12.6,130,17.9,130,23.7,130,25.5,130,11.65,130,11.89,130,13.32,130,15.06,130, 
15/05/2017 0:00,0.2,130,180.54,130,0.768,130,910.7,130,73,130,8.76,130,84.1,130,12.8,130,17.7,130,23.7,130,25.5,130,11.3,130,11.83,130,13.4,130,15.01,130, 
16/05/2017 0:00,0.2,130,170.27,130,1.126,130,911.6,130,162.2,130,7.6,130,75,130,13.8,130,17.8,130,23.8,130,25.5,130,10.69,130,11.27,130,13.21,130,14.91,130, 
17/05/2017 0:00,0,130,171.4,130,1.1,130,914.4,130,157.4,130,8.91,130,70.3,130,14.2,130,18.2,130,23.7,130,25.5,130,10.73,130,11.13,130,13.03,130,14.85,130, 
18/05/2017 0:00,0,130,123.11,130,1.198,130,917.2,130,133.3,130,10.78,130,77.8,130,13.7,130,18.1,130,23.6,130,25.5,130,11.19,130,11.41,130,12.99,130,14.69,130, 
19/05/2017 0:00,6,130,101.49,130,1.454,130,914.6,130,33,130,11.5,130,86.9,130,13.1,130,17.9,130,23.6,130,25.5,130,11.51,130,11.76,130,13.08,130,14.58,130, 
20/05/2017 0:00,7,130,189.66,130,1.275,130,911.8,130,156.2,130,10.75,130,84.1,130,16,130,19.1,130,23.6,130,25.5,130,12.54,130,12.36,130,13.23,130,14.54,130, 
21/05/2017 0:00,0.2,130,169.93,130,1.13,130,914,130,163.6,130,9.23,130,76.2,130,15.2,130,18.5,130,23.5,130,25.5,130,12.19,130,12.31,130,13.4,130,14.5,130, 
22/05/2017 0:00,0,130,168.99,130,1.099,130,915.7,130,118.7,130,9.39,130,82.6,130,14.7,130,18,130,23.5,130,25.5,130,11.62,130,12.06,130,13.39,130,14.5,130, 
23/05/2017 0:00,0,130,248.69,130,1.731,130,913.8,130,134.5,130,11.22,130,84.9,130,14.4,130,17.7,130,23.5,130,25.5,130,12.17,130,12.17,130,13.38,130,14.51,130, 
24/05/2017 0:00,0.2,130,240.23,130,2.584,130,911.3,130,125.6,130,10.26,130,77.4,130,14.6,130,17,130,23.2,130,25.5,130,12.07,130,12.35,130,13.4,130,14.48,130, 
25/05/2017 0:00,0,130,164.23,130,1.246,130,913.9,130,150.4,130,8.69,130,78.6,130,14.4,130,16.9,130,23.3,130,25.5,130,12.03,130,12.28,130,13.41,130,14.48,130, 
26/05/2017 0:00,0,130,147.98,130,1.047,130,914.1,130,156.9,130,8.12,130,78.6,130,14.8,130,16.9,130,23.2,130,25.5,130,11.61,130,12.13,130,13.39,130,14.45,130, 
27/05/2017 0:00,0,130,226.21,130,1.413,130,912.7,130,156.8,130,8.84,130,80.1,130,15.4,130,17.4,130,23.2,130,25.5,130,10.88,130,11.5,130,13.27,130,14.4,130, 
28/05/2017 0:00,0.6,130,268.89,130,2.888,130,907.7,130,119.8,130,8.78,130,77.6,130,15.7,130,17.2,130,23.2,130,25.5,130,10.5,130,10.97,130,12.97,130,14.37,130, 
29/05/2017 0:00,0.2,130,206.24,130,1.991,130,912.4,130,155.5,130,4.25,130,75.2,130,15.8,130,16.7,130,23.4,130,25.4,130,10.02,130,10.61,130,12.59,130,14.26,130, 
30/05/2017 0:00,0,130,203.59,130,1.436,130,915.4,130,144.3,130,4.27,130,79.3,130,16.3,130,15.8,130,23.5,130,25.4,130,8.91,130,9.85,130,12.25,130,14.15,130, 
31/05/2017 0:00,0.4,130,170.25,130,0.993,130,918.6,130,123.9,130,3.46,130,80.7,130,16.4,130,15.4,130,23.7,130,25.4,130,9.2,130,9.93,130,11.86,130,13.97,130, 
1/06/2017 0:00,0.2,130,124.43,130,0.898,130,923.3,130,155.5,130,3.68,130,70.9,130,16.5,130,15.6,130,23.5,130,25.4,130,8.09,130,9.2,130,11.41,130,13.81,130, 
2/06/2017 0:00,0,130,154.97,130,1.058,130,923.4,130,154.2,130,4.8,130,72.7,130,16.4,130,16.1,130,23.6,130,25.4,130,7.75,130,8.6,130,10.85,130,13.59,130, 
3/06/2017 0:00,0.2,130,155.5,130,1.029,130,921.7,130,152.1,130,5.86,130,73.5,130,16.1,130,17.9,130,23.6,130,25.4,130,7.88,130,8.58,130,10.54,130,13.27,130, 
4/06/2017 0:00,0,130,180.82,130,1.208,130,918.5,130,155.2,130,6.09,130,79,130,15.4,130,18.5,130,23.7,130,25.4,130,8.23,130,8.8,130,10.41,130,12.97,130, 
5/06/2017 0:00,0.2,130,207.28,130,1.596,130,915.8,130,147.5,130,4.58,130,81.2,130,15.7,130,18,130,23.8,130,25.4,130,8.06,130,8.76,130,10.38,130,12.72,130, 
6/06/2017 0:00,0.4,130,213.8,130,1.853,130,913.4,130,48.1,130,4.66,130,83.2,130,16.3,130,17.4,130,23.8,130,25.4,130,7.84,130,8.52,130,10.3,130,12.54,130, 
7/06/2017 0:00,0,130,141.32,130,1.802,130,914.2,130,116.2,130,6.15,130,79.9,130,16.9,130,16.4,130,23.8,130,25.4,130,7.78,130,8.19,130,10.26,130,12.37,130, 
8/06/2017 0:00,0.2,130,137.45,130,1.043,130,917.1,130,96.1,130,8.28,130,84.5,130,17.1,130,16.2,130,23.8,130,25.4,130,8.67,130,8.91,130,10.27,130,12.28,130, 
9/06/2017 0:00,0,130,128.87,130,1.735,130,919.1,130,113.9,130,7.97,130,80.2,130,17.3,130,16.1,130,23.8,130,25.4,130,9,130,9.38,130,10.3,130,12.21,130, 
10/06/2017 0:00,0.4,130,116.52,130,2.31,130,921.6,130,73.4,130,9.14,130,81.8,130,17,130,16.1,130,23.8,130,25.4,130,9.27,130,9.62,130,10.37,130,12.13,130, 
11/06/2017 0:00,0,130,127.62,130,1.22,130,919.3,130,100.7,130,9.22,130,81.7,130,17.2,130,16,130,23.8,130,25.4,130,9.75,130,9.91,130,10.47,130,12.15,130, 
12/06/2017 0:00,0,130,142.19,130,1.223,130,917.9,130,144.8,130,7.76,130,76,130,17.3,130,16,130,23.7,130,25.4,130,9.28,130,9.73,130,10.61,130,12.15,130, 
13/06/2017 0:00,0.2,130,143.51,130,1.354,130,920.6,130,147.5,130,7.24,130,75,130,17.5,130,16.2,130,23.8,130,25.4,130,8.77,130,9.38,130,10.5,130,12.16,130, 
14/06/2017 0:00,0,130,155.21,130,1.273,130,921.6,130,144.9,130,8.25,130,81.2,130,18.3,130,16,130,23.8,130,25.4,130,8.89,130,9.29,130,10.37,130,12.12,130, 
15/06/2017 0:00,0.2,130,175.54,130,1.309,130,919,130,110.7,130,7.23,130,84.5,130,18.4,130,16.2,130,23.8,130,25.4,130,8.93,130,9.39,130,10.36,130,12.1,130, 
16/06/2017 0:00,0,130,170.66,130,0.992,130,916.7,130,57.8,130,7.93,130,84,130,18.3,130,16,130,24.2,130,25.4,130,9.06,130,9.45,130,10.37,130,12.08,130, 
17/06/2017 0:00,0,130,144.14,130,0.809,130,915.9,130,66.7,130,8.61,130,85.2,130,18.2,130,15.8,130,24.1,130,25.4,130,9.35,130,9.79,130,10.39,130,12.08,130, 
18/06/2017 0:00,0.2,130,124.4,130,1.418,130,918.2,130,123.1,130,6.87,130,78.6,130,18.2,130,15.8,130,23.8,130,25.4,130,8.8,130,9.42,130,10.42,130,12.07,130, 
19/06/2017 0:00,0.2,130,155.53,130,1.373,130,921.2,130,143.8,130,7.01,130,76.3,130,18.1,130,15.9,130,23.8,130,25.4,130,8.31,130,9.01,130,10.35,130,12.03,130, 
20/06/2017 0:00,0.2,130,154.92,130,1.133,130,919.5,130,139.1,130,7.68,130,79.6,130,18.4,130,15.9,130,23.8,130,25.4,130,8.46,130,9.04,130,10.3,130,12.02,130, 
21/06/2017 0:00,0,130,132.39,130,1.015,130,918,130,149,130,6.75,130,64.8,130,18.5,130,16.8,130,23.8,130,25.4,130,7.89,130,8.56,130,10.26,130,11.99,130, 
22/06/2017 0:00,0,130,185.6,130,1.312,130,918.1,130,145.5,130,6.28,130,73.7,130,18.7,130,16.9,130,23.8,130,25.4,130,7.68,130,8.23,130,10.16,130,11.92,130, 
23/06/2017 0:00,0,130,245.2,130,2.319,130,912.5,130,97.2,130,6.63,130,71.2,130,18.5,130,17,130,23.9,130,25.4,130,7.7,130,8.2,130,10.04,130,11.88,130, 
24/06/2017 0:00,0,130,233.05,130,2.023,130,910.4,130,136.9,130,6.87,130,65.9,130,18.4,130,17.1,130,23.9,130,25.4,130,7.68,130,8.05,130,9.94,130,11.83,130, 
25/06/2017 0:00,0,130,217.98,130,1.595,130,911.5,130,98,130,6.43,130,70.8,130,18.4,130,17.1,130,23.9,130,25.5,130,7.35,130,7.76,130,9.8,130,11.72,130, 
26/06/2017 0:00,0.2,130,182.15,130,0.882,130,914.6,130,143.5,130,4.75,130,79,130,18.1,130,16.6,130,24.3,130,25.5,130,7.3,130,7.75,130,9.58,130,11.64,130, 
27/06/2017 0:00,0.2,130,161.4,130,0.907,130,916.3,130,80.3,130,4.72,130,79.9,130,18.2,130,16.7,130,24.3,130,25.5,130,6.7,130,7.24,130,9.3,130,11.53,130, 
28/06/2017 0:00,0,130,213.46,130,1.4,130,914.8,130,49.9,130,5.34,130,83.4,130,18.6,130,16.7,130,24.3,130,25.5,130,7.15,130,7.5,130,9.15,130,11.42,130, 
29/06/2017 0:00,0.2,130,155.24,130,0.691,130,913.3,130,0.2,130,3.56,130,80.8,130,18.8,130,16.7,130,24.3,130,25.5,130,7.53,130,7.81,130,9.18,130,11.29,130, 
30/06/2017 0:00,0.2,130,186.57,130,0.677,130,913.8,130,0.7,130,5.02,130,69.2,130,18.8,130,16.6,130,24.3,130,25.5,130,7.69,130,8.01,130,9.27,130,11.2,130, 
1/07/2017 0:00,0,130,218.72,130,0.732,130,914.3,130,1.2,130,6.41,130,57.7,130,18.9,130,16.5,130,24.6,130,25.5,130,6.31,130,7.08,130,9.15,130,11.14,130, 
2/07/2017 0:00,0,130,232.66,130,0.766,130,914.9,130,1.1,130,6.66,130,52.7,130,18.7,130,16.5,130,24.5,130,25.5,130,6.05,130,6.72,130,8.76,130,11.07,130, 
3/07/2017 0:00,2.2,130,258.62,130,2.221,130,910.7,130,34.9,130,6.66,130,85.3,130,18.8,130,16.3,130,24.5,130,25.5,130,6.31,130,6.79,130,8.51,130,10.89,130, 
4/07/2017 0:00,0,130,278.24,130,3.134,130,908.2,130,141.8,130,8.72,130,72.9,130,18.4,130,16,130,24.5,130,25.5,130,8.3,130,7.92,130,8.67,130,10.75,130, 
5/07/2017 0:00,0,130,239.68,130,2.829,130,908.3,130,115.4,130,6.91,130,68.8,130,18.2,130,16,130,24.4,130,25.6,130,8.36,130,8.49,130,9.09,130,10.68,130, 
6/07/2017 0:00,0,130,218.28,130,1.627,130,909.4,130,126.2,130,5.12,130,75.7,130,18.5,130,16.4,130,24.4,130,25.6,130,7.89,130,8.2,130,9.2,130,10.69,130, 
7/07/2017 0:00,0,130,230.06,130,2.387,130,906.3,130,125.3,130,4.77,130,66.5,130,18.5,130,16.4,130,24.4,130,25.6,130,6.92,130,7.45,130,9.15,130,10.73,130, 
8/07/2017 0:00,0,130,254.54,130,2.415,130,909.8,130,94.4,130,5.49,130,74.6,130,18.7,130,16.7,130,24.4,130,25.6,130,7.01,130,7.32,130,8.95,130,10.71,130, 
9/07/2017 0:00,0.2,130,219.04,130,1.613,130,913.6,130,140.1,130,4.86,130,71.4,130,18.6,130,16.5,130,24.4,130,25.6,130,6.76,130,7.12,130,8.79,130,10.69,130, 
10/07/2017 0:00,0,130,203.49,130,1.122,130,918.1,130,130.6,130,4.21,130,74.9,130,18.8,130,16.6,130,24.5,130,25.6,130,6.57,130,7.01,130,8.64,130,10.61,130, 
11/07/2017 0:00,0.2,130,159.14,130,1.005,130,921.6,130,157.3,130,3.58,130,77,130,18.7,130,15.9,130,24.6,130,25.6,130,6.13,130,6.73,130,8.41,130,10.48,130, 
12/07/2017 0:00,0,130,151.56,130,1.296,130,922.4,130,141.5,130,3.98,130,73.3,130,18.7,130,15.7,130,24.6,130,25.6,130,6.15,130,6.64,130,8.23,130,10.44,130, 
13/07/2017 0:00,0.2,130,208.13,130,1.428,130,917.3,130,142.1,130,4.75,130,78.8,130,18.3,130,15.4,130,24.7,130,25.6,130,6.35,130,6.71,130,8.06,130,10.34,130, 
14/07/2017 0:00,1.4,130,276.39,130,2.179,130,911.6,130,81.4,130,7.2,130,76,130,18.4,130,14.9,130,25.2,130,25.6,130,6.69,130,6.95,130,8.08,130,10.26,130, 
15/07/2017 0:00,0.2,130,184.15,130,1.049,130,911.9,130,137.2,130,6.37,130,72.3,130,18.1,130,14.8,130,25.3,130,25.6,130,7.51,130,7.46,130,8.2,130,10.21,130, 
16/07/2017 0:00,0,130,214.67,130,1.583,130,913.2,130,146,130,3.75,130,71.4,130,18,130,14.8,130,25,130,25.6,130,6.99,130,7.31,130,8.46,130,10.2,130, 
17/07/2017 0:00,0,130,269.12,130,1.923,130,911.4,130,121.7,130,6.15,130,71.2,130,18.2,130,15.2,130,24.7,130,25.6,130,6.72,130,7.07,130,8.32,130,10.1,130, 
18/07/2017 0:00,0,130,282.17,130,3.212,130,906.8,130,138.4,130,8.1,130,65.2,130,17.8,130,15,130,24.7,130,25.6,130,7.26,130,7.34,130,8.3,130,10.04,130, 
19/07/2017 0:00,3.4,130,238.82,130,3.212,130,904.2,130,72.9,130,4.68,130,81.8,130,17.8,130,14.7,130,24.6,130,25.6,130,7.01,130,7.33,130,8.43,130,9.97,130, 
20/07/2017 0:00,0,130,227.17,130,2.344,130,909.3,130,137,130,4.02,130,73.9,130,18.2,130,14.7,130,24.6,130,25.6,130,7.26,130,7.41,130,8.45,130,9.96,130, 
21/07/2017 0:00,0,130,149.84,130,1.262,130,913,130,163.1,130,3.37,130,71.3,130,18.3,130,14.3,130,24.6,130,25.6,130,7,130,7.26,130,8.51,130,9.96,130, 
22/07/2017 0:00,0,130,226.19,130,2.013,130,914.2,130,166.2,130,3.89,130,58,130,18.4,130,14.4,130,24.7,130,25.7,130,6,130,6.74,130,8.25,130,9.98,130, 
23/07/2017 0:00,0,130,251.21,130,3.318,130,911.6,130,156.5,130,7.78,130,45.1,130,18.2,130,14.8,130,24.8,130,25.7,130,6.19,130,6.65,130,7.97,130,9.88,130, 
24/07/2017 0:00,0,130,218.96,130,1.969,130,913.4,130,163.5,130,7.13,130,65.5,130,17.8,130,14.7,130,24.8,130,25.7,130,7.03,130,7.09,130,7.97,130,9.83,130, 
25/07/2017 0:00,0.2,130,240.01,130,2.367,130,914.5,130,160.7,130,7.94,130,65.1,130,17.4,130,14.4,130,24.8,130,25.8,130,7,130,7.13,130,8.07,130,9.79,130, 
26/07/2017 0:00,0.2,130,248.53,130,2.892,130,913.2,130,147.8,130,8.1,130,63.9,130,17.4,130,14.3,130,24.8,130,25.8,130,7.95,130,7.83,130,8.26,130,9.75,130, 
27/07/2017 0:00,0.2,130,202.96,130,1.294,130,915.1,130,167.3,130,5.7,130,62.5,130,17.1,130,15,130,24.8,130,25.8,130,7.53,130,7.74,130,8.52,130,9.75,130, 
28/07/2017 0:00,1.6,130,235.86,130,2.415,130,912.5,130,168.2,130,6.01,130,65.1,130,16.9,130,14.4,130,24.8,130,25.8,130,7.7,130,7.9,130,8.64,130,9.78,130, 
29/07/2017 0:00,0.2,130,223.4,130,1.874,130,912.7,130,176,130,6.02,130,56.1,130,17.3,130,14.7,130,24.9,130,25.8,130,6.99,130,7.33,130,8.61,130,9.79,130, 
30/07/2017 0:00,0,130,265.27,130,2.973,130,910.7,130,85.7,130,10.95,130,39.2,130,17.2,130,14.6,130,25.2,130,25.8,130,7.49,130,7.51,130,8.48,130,9.83,130, 
31/07/2017 0:00,12.8,130,204.69,130,1.632,130,911.4,130,26.8,130,6.46,130,86.2,130,20.5,130,16.4,130,26.1,130,28.5,130,7.81,130,7.95,130,8.63,130,9.81,130, 
1/08/2017 0:00,0.2,130,173.57,130,1.084,130,915.9,130,171.3,130,5.79,130,77.8,130,22.9,130,16,130,25.4,130,28.2,130,7.91,130,8,130,8.66,130,9.83,130, 
2/08/2017 0:00,0,130,139.47,130,1.278,130,914.4,130,180.2,130,4.95,130,69.4,130,22.1,130,15.6,130,25.3,130,27.5,130,7.47,130,7.81,130,8.8,130,9.84,130, 
3/08/2017 0:00,22.8,130,179.31,130,1.886,130,907.3,130,63.2,130,5.85,130,83.9,130,24.1,130,17.3,130,26.1,130,28.6,130,7.04,130,7.37,130,8.65,130,9.81,130, 
4/08/2017 0:00,9.4,130,283.25,130,3.708,130,904.6,130,27,130,4.14,130,87.7,130,27.4,130,19.7,130,26.2,130,29.7,130,6.89,130,7.28,130,8.57,130,9.77,130, 
5/08/2017 0:00,0,130,286.9,130,3.398,130,907.5,130,149.1,130,5.72,130,71.9,130,26.3,130,18.5,130,25.5,130,28.4,130,7.27,130,7.28,130,8.37,130,9.78,130, 
6/08/2017 0:00,0,130,307.2,130,4.463,130,906.3,130,147.7,130,7.36,130,62.9,130,25.6,130,18.3,130,25.3,130,28.2,130,7.28,130,7.4,130,8.45,130,9.75,130, 
7/08/2017 0:00,7.2,130,276.12,130,4.351,130,905.4,130,100.6,130,4.88,130,75.3,130,25.6,130,18.2,130,25.3,130,28,130,7.19,130,7.37,130,8.48,130,9.74,130, 
8/08/2017 0:00,0,130,226.58,130,2.639,130,912.4,130,168.1,130,4.58,130,73.9,130,27.2,130,18.5,130,25.3,130,27.9,130,7.29,130,7.34,130,8.39,130,9.72,130, 
9/08/2017 0:00,0.2,130,156.18,130,1.098,130,915.2,130,189.5,130,5.38,130,76.5,130,26.5,130,18.2,130,25.3,130,27.9,130,7.57,130,7.65,130,8.4,130,9.73,130, 
10/08/2017 0:00,0,130,273.55,130,2.728,130,911.5,130,191.9,130,9.18,130,56.9,130,26.5,130,18.1,130,25.3,130,27.8,130,7.77,130,7.9,130,8.6,130,9.69,130, 
11/08/2017 0:00,0,130,245.64,130,2.356,130,910.6,130,127.5,130,9.05,130,53.9,130,26.7,130,18,130,25.3,130,27.7,130,8.09,130,8.13,130,8.74,130,9.7,130, 
12/08/2017 0:00,0,130,214.75,130,2.003,130,913.7,130,191.8,130,6.72,130,64.7,130,26.8,130,18.1,130,25.2,130,27.6,130,7.84,130,8.01,130,8.82,130,9.73,130, 
13/08/2017 0:00,0,130,167.3,130,1.215,130,915,130,199,130,6.3,130,67.6,130,26.7,130,18.3,130,25.3,130,27.6,130,8.02,130,8.15,130,8.87,130,9.79,130, 
14/08/2017 0:00,0,130,211.53,130,1.862,130,899.7,130,159.8,130,8.73,130,52.1,130,26.7,130,19.2,130,25.2,130,27.5,130,8.14,130,8.3,130,8.89,130,9.79,130, 
15/08/2017 0:00,0,130,287.36,130,2.779,130,906.8,130,139.9,130,12.84,130,47,130,26.2,130,19.4,130,25.2,130,27.5,130,9.16,130,8.99,130,9.02,130,9.79,130, 
16/08/2017 0:00,2,130,240.9,130,3.989,130,901.4,130,116.2,130,9.12,130,68.7,130,26,130,19.6,130,25.1,130,27.4,130,9.41,130,9.6,130,9.45,130,9.81,130, 
17/08/2017 0:00,0,130,230.66,130,3.333,130,904.2,130,187.8,130,7.54,130,62.3,130,26.1,130,20.7,130,25,130,27.3,130,8.35,130,8.76,130,9.5,130,9.91,130, 
18/08/2017 0:00,12,130,240.32,130,5.551,130,906.2,130,111.3,130,4.11,130,77,130,26.8,130,21,130,25.1,130,27.3,130,8.04,130,8.44,130,9.35,130,9.95,130, 
19/08/2017 0:00,0,130,207.32,130,2.359,130,911.7,130,181,130,2.39,130,75.5,130,27,130,21.8,130,25.1,130,27.3,130,7.49,130,7.8,130,9.05,130,10.02,130, 
20/08/2017 0:00,0,130,141.61,130,1.02,130,913.8,130,211.8,130,3.49,130,65.6,130,26.9,130,22,130,25.1,130,27.3,130,7.25,130,7.52,130,8.78,130,9.97,130, 
21/08/2017 0:00,0,130,255.24,130,1.903,130,910.3,130,114.1,130,5.39,130,66.2,130,26.6,130,22,130,25.1,130,27.3,130,7.49,130,7.64,130,8.72,130,9.87,130, 
22/08/2017 0:00,0,130,150.28,130,1.252,130,911.3,130,212.7,130,7.42,130,54.9,130,26.5,130,21.9,130,25.1,130,27.2,130,8.13,130,7.94,130,8.68,130,9.83,130, 
23/08/2017 0:00,0,130,202.11,130,1.742,130,911.9,130,214.9,130,8.5,130,54.3,130,26.3,130,21.8,130,25.1,130,27.2,130,8.67,130,8.67,130,8.94,130,9.76,130, 
24/08/2017 0:00,0,130,178.59,130,1.293,130,911.3,130,197.4,130,5.78,130,72.1,130,26.2,130,21.8,130,25.1,130,27.2,130,8.73,130,8.91,130,9.14,130,9.81,130, 
25/08/2017 0:00,0,130,148.69,130,1.141,130,915.4,130,220.8,130,5.38,130,63.9,130,26.1,130,21.8,130,25.1,130,27.2,130,8.74,130,8.85,130,9.24,130,9.88,130, 
26/08/2017 0:00,0,130,204.25,130,1.844,130,915.3,130,224.1,130,5.43,130,58.3,130,26,130,21.8,130,25,130,27.1,130,8.53,130,8.78,130,9.3,130,9.89,130, 
27/08/2017 0:00,1.8,130,213.12,130,2.338,130,910.4,130,140.7,130,3.71,130,74.7,130,26.2,130,21.8,130,25,130,27.1,130,8.06,130,8.51,130,9.28,130,9.95,130, 
28/08/2017 0:00,0.2,130,145.41,130,1.096,130,911.4,130,227.3,130,2.68,130,70.3,130,26.8,130,21.9,130,25.1,130,27.1,130,7.72,130,7.96,130,9.05,130,9.95,130, 
29/08/2017 0:00,0,130,211.08,130,1.532,130,913.1,130,204.2,130,4.56,130,63,130,27.2,130,21.9,130,25.1,130,27,130,7.9,130,8.08,130,8.94,130,9.92,130, 
30/08/2017 0:00,0,130,163.06,130,1.295,130,915,130,230,130,4.36,130,66.4,130,27.1,130,21.8,130,25.1,130,27,130,8.17,130,8.29,130,8.95,130,9.91,130, 
31/08/2017 0:00,0,130,150.04,130,1.189,130,917.5,130,236.1,130,5.06,130,60.5,130,26.8,130,21.8,130,25.1,130,27,130,8.36,130,8.4,130,9.01,130,9.87,130, 
1/09/2017 0:00,0,130,181.14,130,1.379,130,915.7,130,235.7,130,5.88,130,59.7,130,26.7,130,21.7,130,25.1,130,27,130,8.67,130,8.72,130,9.09,130,9.84,130, 
2/09/2017 0:00,0,130,220.96,130,1.666,130,913.7,130,170,130,9.27,130,44.8,130,26.5,130,21.6,130,25.1,130,27,130,8.89,130,8.99,130,9.26,130,9.86,130, 
3/09/2017 0:00,0,130,277.48,130,3.834,130,906.7,130,170.5,130,12.59,130,38.3,130,26.6,130,21.5,130,25,130,27,130,9.25,130,9.26,130,9.39,130,9.9,130, 
4/09/2017 0:00,0,130,246.58,130,3.663,130,905.1,130,179.3,130,7.63,130,59.8,130,26.6,130,21.4,130,25,130,27,130,9.03,130,9.32,130,9.6,130,9.95,130, 
5/09/2017 0:00,0,130,257.6,130,4.475,130,906.9,130,145.4,130,5.23,130,64.9,130,26.6,130,21.4,130,25,130,27,130,8.87,130,9.22,130,9.61,130,10.01,130, 
6/09/2017 0:00,0.6,130,261.8,130,3.481,130,908.8,130,53.7,130,3.8,130,77.8,130,26.6,130,21.5,130,25,130,27,130,8.19,130,8.94,130,9.72,130,10.08,130, 
7/09/2017 0:00,0.8,130,268.88,130,3.117,130,909.4,130,203.6,130,6,130,70.6,130,26.1,130,21.5,130,25.1,130,27,130,8.56,130,9.23,130,9.81,130,10.12,130, 
8/09/2017 0:00,1,130,272.11,130,3.213,130,909.7,130,353.2,130,8.67,130,62.3,130,25.7,130,21.4,130,25.1,130,27,130,9.11,130,9.58,130,9.89,130,10.14,130, 
